time	zreal	zimag	zmag	zphase	frequency	temperature	humidity
0.1964803841	902302	-3924.83	902311	-0.00434978	1000	22.52	65.27
1.176629717	899749	-3855.87	899758	-0.00428546	1000	22.77	65.25
2.190304384	868764	-3805.11	868773	-0.0043796	1000	24.02	65.21
3.180272385	824670	-3860.62	824680	-0.00468172	1000	25.61	65.18
4.195029717	775192	-3741.03	775202	-0.00482586	1000	27.22	65.14
5.187237717	728413	-3617.67	728422	-0.00496638	1000	28.66	65.11
6.178363049	684960	-3558.5	684969	-0.0051951	1000	30.15	65.09
7.181024384	644990	-3102.6	644998	-0.00480982	1000	31.61	65.07
8.18260305	612045	-3269.63	612054	-0.00534216	1000	32.69	65.06
9.189333716	595367	-3041.01	595375	-0.00510762	1000	32.93	65.06
10.18467772	590505	-3198.5	590514	-0.00541657	1000	32.75	65.05
11.17957372	584931	-3164.69	584940	-0.00541017	1000	32.87	65.06
12.25738705	572361	-3133.5	572370	-0.00547534	1000	33.38	65.07
13.18164838	562165	-3014.63	562173	-0.0053625	1000	33.77	65.08
14.17856038	551568	-3100.31	551576	-0.00562086	1000	34.22	65.08
15.17543505	542698	-2964.33	542706	-0.00546234	1000	34.52	65.08
16.18795238	535345	-2927.93	535353	-0.00546906	1000	34.73	65.08
17.18128038	528829	-2928.29	528838	-0.00553728	1000	34.97	65.09
18.18442705	521759	-2767.28	521767	-0.00530368	1000	35.29	65.08
19.18600572	513341	-2810.41	513349	-0.00547454	1000	35.68	65.08
20.18205905	505456	-2633.6	505463	-0.00521036	1000	36.07	65.05
21.17400572	498828	-2833.17	498836	-0.00567968	1000	36.36	65.05
22.17823505	492573	-2846.9	492581	-0.0057797	1000	36.57	65.03
23.18186705	487742	-2799.94	487750	-0.00574054	1000	36.78	65.02
24.18389372	480875	-2763.19	480883	-0.00574596	1000	37.16	64.99
25.18928038	472647	-2654.2	472654	-0.00561555	1000	37.6	64.96
26.17880038	466138	-2683.9	466146	-0.00575756	1000	37.87	64.93
27.18041638	461472	-2585.63	461479	-0.00560294	1000	38.05	64.91
28.18352572	457550	-2696.5	457558	-0.00589332	1000	38.22	64.89
29.18514172	451332	-2646.49	451340	-0.00586356	1000	38.6	64.85
30.17290705	444412	-2449.45	444418	-0.00551169	1000	39.02	64.84
31.17892838	439208	-2655.22	439217	-0.00604547	1000	39.25	64.82
32.18315772	435437	-2433.4	435444	-0.00558829	1000	39.4	64.82
33.18477372	431782	-2571.16	431789	-0.00595468	1000	39.6	64.82
34.18792038	426232	-2510.56	426240	-0.00589012	1000	39.98	64.82
35.18837905	420194	-2559.64	420202	-0.0060915	1000	40.36	64.81
36.17905638	415795	-2486.88	415802	-0.00598095	1000	40.54	64.8
37.18328572	412710	-2443.8	412717	-0.00592131	1000	40.65	64.79
38.18378172	409711	-2457.01	409718	-0.00599687	1000	40.88	64.78
39.17598972	405002	-2414.67	405010	-0.00596201	1000	41.21	64.8
40.17753105	400760	-2329.22	400766	-0.00581183	1000	41.5	64.81
41.18071505	397133	-2294.78	397139	-0.00577828	1000	41.73	64.82
42.18233105	394249	-2339.31	394256	-0.00593348	1000	41.87	64.84
43.18656038	392324	-2350.88	392331	-0.0059922	1000	41.99	64.86
44.18705638	388748	-2292.47	388755	-0.00589704	1000	42.34	64.88
45.17926438	384711	-2212.21	384718	-0.00575027	1000	42.63	64.9
46.18326972	381567	-2264.83	381574	-0.00593556	1000	42.83	64.9
47.18510972	379370	-2273.5	379376	-0.00599273	1000	42.92	64.91
48.18560572	377364	-2259.22	377371	-0.00598668	1000	43.09	64.93
49.18606438	374386	-2278.49	374393	-0.0060859	1000	43.29	64.95
50.17935505	371200	-2144.06	371206	-0.005776	1000	43.55	64.99
51.18097105	368412	-2174.75	368418	-0.00590292	1000	43.73	65.01
52.18142972	366663	-2194.39	366669	-0.00598465	1000	43.81	65.04
53.18099238	365058	-2140.45	365064	-0.00586319	1000	43.93	65.05
54.17898705	362800	-2122.42	362806	-0.00585001	1000	44.16	65.09
55.19154172	360232	-2185.73	360239	-0.00606751	1000	44.36	65.14
56.17997905	358192	-2182.37	358199	-0.00609268	1000	44.47	65.19
57.18088572	356855	-2061.71	356861	-0.00577743	1000	44.53	65.25
58.18578705	355706	-2085.83	355712	-0.00586382	1000	44.65	65.29
59.18893372	353890	-2112.47	353897	-0.00596923	1000	44.85	65.35
60.17961105	351849	-2064.05	351855	-0.0058662	1000	45.02	65.41
61.18275772	350613	-2045.56	350619	-0.00583411	1000	45.08	65.48
62.18258172	349687	-2080.86	349693	-0.00595056	1000	45.14	65.55
63.17658172	349010	-2055.56	349017	-0.00588953	1000	45.22	65.63
64.18081105	347660	-1996.71	347665	-0.00574321	1000	45.37	65.7
65.18238972	346420	-2044.4	346426	-0.00590142	1000	45.48	65.76
66.18288572	345619	-2014.98	345625	-0.00582993	1000	45.54	65.85
67.18338172	345087	-2062	345093	-0.00597521	1000	45.57	65.92
68.17667238	344715	-2076.73	344721	-0.00602447	1000	45.62	66.01
69.18093905	343872	-2023.97	343878	-0.00588574	1000	45.71	66.1
70.17781371	343156	-2005.93	343162	-0.00584547	1000	45.82	66.18
71.18301372	342937	-1982.39	342943	-0.00578055	1000	45.8	66.26
72.18724305	342918	-2004.78	342924	-0.00584614	1000	45.8	66.34
73.18773905	342857	-1975.84	342862	-0.00576282	1000	45.88	66.4
74.18931772	342483	-1962.04	342489	-0.0057288	1000	45.91	66.47
75.19246438	342382	-1905.01	342388	-0.00556399	1000	45.94	66.55
76.18310438	342497	-1924.67	342503	-0.00561946	1000	45.91	66.63
77.18737105	342767	-1925.31	342772	-0.00561692	1000	45.94	66.71
78.17689105	342832	-1956.46	342838	-0.00570668	1000	45.94	66.79
79.18115772	343404	-1927.68	343409	-0.00561334	1000	45.91	66.89
80.18165372	343816	-1894.2	343821	-0.00550925	1000	45.91	66.98
81.18323238	344208	-1904.18	344214	-0.00553194	1000	45.85	67.06
82.17809105	345040	-1908.56	345045	-0.00553137	1000	45.82	67.15
83.18683772	345768	-1910.17	345774	-0.00552439	1000	45.8	67.21
84.18020305	346400	-1882.53	346405	-0.00543444	1000	45.74	67.28
85.18443239	347333	-1925.83	347338	-0.00554454	1000	45.68	67.36
86.18601105	348345	-1818.62	348350	-0.00522072	1000	45.62	67.42
87.18646972	349577	-1879.21	349582	-0.00537561	1000	45.57	67.49
88.17755772	350641	-1901.2	350647	-0.00542203	1000	45.51	67.54
89.18294438	351844	-1898.18	351849	-0.0053949	1000	45.42	67.62
90.18344038	353543	-1889.01	353548	-0.00534317	1000	45.31	67.69
91.18658705	355195	-1886.88	355200	-0.00531218	1000	45.22	67.74
92.18659772	356504	-1992.49	356509	-0.00558889	1000	45.14	67.81
93.17880572	357837	-1863.38	357842	-0.00520729	1000	45.05	67.85
94.19024038	359596	-1926.63	359602	-0.00535765	1000	44.93	67.9
95.18356838	361650	-1913.62	361655	-0.00529129	1000	44.76	67.95
96.18514705	363741	-1927.15	363747	-0.00529808	1000	44.62	67.98
97.17619772	365424	-1867.91	365429	-0.00511158	1000	44.56	68.01
98.18162172	367249	-1869.88	367254	-0.00509156	1000	44.42	68.05
99.17875772	369843	-1832.7	369847	-0.00495541	1000	44.22	68.07
100.1863471	372364	-1840.34	372368	-0.0049422	1000	44.07	68.1
101.1868431	374718	-1867.4	374723	-0.0049834	1000	43.93	68.11
102.1774457	376757	-1914.14	376762	-0.00508057	1000	43.81	68.14
103.1805924	378994	-1893.48	378999	-0.00499608	1000	43.67	68.15
104.1777657	382319	-1818.82	382323	-0.00475726	1000	43.41	68.16
105.186475	385810	-1904.36	385815	-0.00493599	1000	43.21	68.17
106.1786457	388613	-1933.52	388618	-0.00497536	1000	43	68.17
107.1885124	391396	-1883.79	391401	-0.00481295	1000	42.89	68.17
108.1807204	393854	-1888.6	393858	-0.00479518	1000	42.71	68.18
109.1849871	397624	-1960.34	397629	-0.00493004	1000	42.45	68.17
110.1821231	401655	-1896.62	401659	-0.00472197	1000	42.22	68.16
111.1881817	405099	-1835.49	405103	-0.00453085	1000	42.02	68.15
112.175947	408175	-1960.09	408180	-0.00480208	1000	41.9	68.14
113.183499	411773	-1959.05	411777	-0.00475762	1000	41.61	68.13
114.183995	416645	-1865.57	416650	-0.00447745	1000	41.35	68.1
115.1855737	420859	-1883.21	420864	-0.00447463	1000	41.09	68.09
116.1789017	424924	-1929.74	424928	-0.00454127	1000	40.86	68.06
117.1782777	428781	-1933.72	428785	-0.00450978	1000	40.68	68.04
118.1809764	432359	-1925.24	432363	-0.00445289	1000	40.45	68.03
119.1758351	437523	-1976.59	437527	-0.00451773	1000	40.13	68.01
120.1883524	442746	-1960.4	442751	-0.00442775	1000	39.81	68
121.1872804	447266	-1921.73	447270	-0.00429653	1000	39.63	67.98
122.1794511	451415	-1983.05	451419	-0.00439291	1000	39.43	67.96
123.183755	456262	-1969.68	456266	-0.00431685	1000	39.13	67.93
124.1853337	462584	-2005.74	462588	-0.00433587	1000	38.78	67.89
125.1884804	468399	-1949.63	468403	-0.00416229	1000	38.49	67.87
126.1780377	473556	-2015.07	473560	-0.00425512	1000	38.22	67.85
127.1823044	478598	-2017.62	478602	-0.00421575	1000	37.99	67.83
128.1794404	482945	-2079.08	482950	-0.00430498	1000	37.78	67.81
129.1843417	489622	-1943.43	489626	-0.00396927	1000	37.4	67.77
130.1886084	497406	-2024.09	497411	-0.00406903	1000	36.95	67.73
131.1781284	503872	-1998.01	503876	-0.0039653	1000	36.75	67.69
132.1823951	508964	-2144.65	508968	-0.00421376	1000	36.57	67.67
133.1855417	514462	-2180.19	514467	-0.00423771	1000	36.27	67.65
134.1844697	522426	-2235.14	522431	-0.00427839	1000	35.86	67.63
135.1782457	530446	-2069.89	530450	-0.003902	1000	35.47	67.61
136.1798244	537639	-2115.75	537643	-0.00393507	1000	35.23	67.57
137.1825231	543880	-2100.38	543884	-0.00386183	1000	35.03	67.54
138.183019	550352	-2163.05	550356	-0.00393039	1000	34.76	67.51
139.1850457	559148	-2185.24	559153	-0.00390823	1000	34.31	67.49
140.1783737	568523	-2355.6	568528	-0.0041434	1000	33.89	67.44
141.1788324	576483	-2326.45	576488	-0.00403572	1000	33.62	67.42
142.181531	583048	-2320.18	583053	-0.0039795	1000	33.44	67.38
143.1846777	589856	-2280.98	589861	-0.00386704	1000	33.14	67.34
144.1829337	600014	-2451.24	600020	-0.00408512	1000	32.69	67.31
145.1795844	610065	-2186.96	610069	-0.00358467	1000	32.33	67.28
146.178923	618650	-2262.6	618654	-0.00365719	1000	32.03	67.25
147.1843097	626872	-2264.78	626876	-0.00361282	1000	31.76	67.21
148.1848057	635833	-2372.76	635838	-0.00373218	1000	31.43	67.18
149.1853017	646114	-2391.68	646119	-0.00370154	1000	31.06	67.16
150.1750084	655879	-2441.48	655884	-0.00372256	1000	30.7	67.11
151.1790137	666166	-2528.22	666171	-0.00379512	1000	30.4	67.08
152.1797337	675039	-2494.87	675043	-0.0036959	1000	30.12	67.03
153.1849337	683793	-2505.79	683798	-0.00366475	1000	29.85	66.98
154.1853924	695584	-2515.16	695589	-0.00361594	1000	29.45	66.92
155.178683	707667	-2681.82	707673	-0.0037899	1000	29.03	66.88
156.1771631	719158	-2621.93	719164	-0.00364549	1000	28.72	66.83
157.1818777	729624	-2430.08	729628	-0.00333054	1000	28.41	66.79
158.1850244	738978	-2556.87	738983	-0.00346022	1000	28.17	66.76
159.179883	750775	-2590.16	750780	-0.00345002	1000	27.77	66.72
160.1788111	763766	-2855.01	763772	-0.00373787	1000	27.4	66.69
161.1819577	775557	-2854.52	775563	-0.00368091	1000	27.09	66.66
162.1862244	786084	-2617.78	786089	-0.00333015	1000	26.88	66.64
163.1878404	796625	-2784.26	796630	-0.00349497	1000	26.6	66.59
164.1800111	810879	-3063.63	810885	-0.00377813	1000	26.17	66.56
165.1771844	824903	-3109.82	824909	-0.00376986	1000	25.83	66.51
166.1727151	837751	-3227.23	837758	-0.00385199	1000	25.52	66.47
167.1825817	849407	-2659.43	849412	-0.00313084	1000	25.24	66.42
168.1759097	860745	-3357.82	860752	-0.00390107	1000	24.99	66.38
169.1883897	875229	-2682.65	875234	-0.00306505	1000	24.58	66.33
170.176155	890022	-3161.45	890028	-0.00355193	1000	24.24	66.28
171.1822137	903411	-2698.17	903415	-0.00298627	1000	23.99	66.24
172.1853604	915405	-3033.98	915411	-0.00331454	1000	23.77	66.22
173.1851844	926455	-3427.07	926462	-0.00369923	1000	23.52	66.18
174.1802671	942347	-3351.59	942353	-0.00355593	1000	23.11	66.15
175.1795684	958294	-3039.35	958300	-0.00317179	1000	22.8	66.1
176.1823417	973237	-3553.55	973244	-0.00365123	1000	22.52	66.07
177.1901551	986444	-3264.96	986450	-0.00330989	1000	22.3	66.04
178.1859844	999272	-3542.09	999279	-0.00354376	1000	22.01	66.02
179.1886457	1.01503e+06	-3119.16	1.01504e+06	-0.00307264	1000	21.67	66
180.1835417	1.03088e+06	-3226.63	1.03089e+06	-0.00312971	1000	21.35	65.98
181.1840004	1.04585e+06	-3138.07	1.04585e+06	-0.00300035	1000	21.1	65.96
182.1856164	1.05819e+06	-3019.88	1.05819e+06	-0.00285341	1000	20.91	65.93
183.179355	1.07025e+06	-4245.32	1.07026e+06	-0.00396697	1000	20.65	65.89
184.1757817	1.08685e+06	-3387.34	1.08686e+06	-0.00311703	1000	20.33	65.86
185.1836324	1.10446e+06	-3260.01	1.10447e+06	-0.00295082	1000	20.02	65.85
186.1856591	1.11905e+06	-3455.13	1.11906e+06	-0.00308788	1000	19.83	65.82
187.185707	1.1322e+06	-3731.58	1.13221e+06	-0.00329582	1000	19.6	65.81
188.1767951	1.14465e+06	-3949.29	1.14465e+06	-0.00344976	1000	19.41	65.78
189.1794937	1.16012e+06	-4050.47	1.16013e+06	-0.0034911	1000	19.12	65.76
190.1815204	1.17674e+06	-3116.03	1.17675e+06	-0.00264778	1000	18.87	65.75
191.1842564	1.19257e+06	-4305.81	1.19258e+06	-0.00360962	1000	18.61	65.75
192.1857977	1.20514e+06	-4170.51	1.20515e+06	-0.00346127	1000	18.48	65.74
193.179611	1.21669e+06	-3741.47	1.2167e+06	-0.00307524	1000	18.29	65.72
194.177867	1.23329e+06	-3865.15	1.23329e+06	-0.00313373	1000	18	65.7
195.1838511	1.25037e+06	-4109.81	1.25037e+06	-0.00328651	1000	17.71	65.67
196.1869977	1.26468e+06	-4120.92	1.26469e+06	-0.00325818	1000	17.55	65.65
197.1864111	1.27615e+06	-4148.03	1.27616e+06	-0.00324957	1000	17.45	65.63
198.1808217	1.28748e+06	-5061.65	1.28749e+06	-0.00393248	1000	17.23	65.62
199.1768751	1.3028e+06	-4518.03	1.30281e+06	-0.00346812	1000	17	65.59
200.1734884	1.31703e+06	-5330.65	1.31705e+06	-0.00404742	1000	16.84	65.54
201.1860431	1.33308e+06	-4534.89	1.33309e+06	-0.00340211	1000	16.61	65.51
202.176683	1.34333e+06	-4061.09	1.34334e+06	-0.00302279	1000	16.52	65.49
203.1797551	1.3538e+06	-4924.06	1.35381e+06	-0.00363715	1000	16.39	65.47
204.1829764	1.36771e+06	-4437	1.36772e+06	-0.00324262	1000	16.16	65.43
205.1856751	1.38373e+06	-3765.4	1.38374e+06	-0.00272135	1000	16	65.4
206.1861711	1.39509e+06	-4780.14	1.3951e+06	-0.00342671	1000	15.87	65.39
207.1783417	1.40324e+06	-4675.57	1.40325e+06	-0.0033319	1000	15.8	65.36
208.1799577	1.41324e+06	-4385.64	1.41325e+06	-0.0031033	1000	15.64	65.33
209.1831044	1.42664e+06	-5212.86	1.42665e+06	-0.00365316	1000	15.48	65.29
210.1858031	1.43822e+06	-5061.63	1.43824e+06	-0.00351903	1000	15.31	65.24
211.176891	1.44734e+06	-4179.73	1.44735e+06	-0.0028886	1000	15.25	65.19
212.1905284	1.45588e+06	-5334.88	1.4559e+06	-0.00366421	1000	15.22	65.15
213.1800484	1.46333e+06	-4755.71	1.46334e+06	-0.00324924	1000	15.08	65.13
214.1831951	1.47414e+06	-3837.04	1.47415e+06	-0.00260331	1000	14.95	65.11
215.1836911	1.48503e+06	-4648.64	1.48504e+06	-0.00313108	1000	14.86	65.08
216.1879577	1.49042e+06	-4745.69	1.49043e+06	-0.00318318	1000	14.82	65.03
217.1812484	1.49716e+06	-4376.81	1.49717e+06	-0.00292285	1000	14.76	64.95
218.1801764	1.50497e+06	-5497.54	1.50498e+06	-0.00365377	1000	14.66	64.87
219.183323	1.51228e+06	-5483.85	1.5123e+06	-0.00362637	1000	14.59	64.78
220.1864697	1.51684e+06	-4419.65	1.51686e+06	-0.0029143	1000	14.53	64.7
221.1891684	1.52221e+06	-4676.67	1.52222e+06	-0.00307267	1000	14.5	64.61
222.1802937	1.52789e+06	-5158.54	1.52791e+06	-0.0033766	1000	14.46	64.57
223.1829551	1.53164e+06	-5087.46	1.53165e+06	-0.00332117	1000	14.43	64.56
224.1823684	1.53437e+06	-4904.99	1.53438e+06	-0.00319665	1000	14.4	64.55
225.1739044	1.53712e+06	-5379.46	1.53713e+06	-0.00349794	1000	14.37	64.52
226.1848537	1.53945e+06	-5304.89	1.53946e+06	-0.00344659	1000	14.37	64.48
227.1803844	1.54036e+06	-5805.53	1.54038e+06	-0.00376845	1000	14.4	64.47
228.1846511	1.5426e+06	-5956.62	1.54262e+06	-0.00386041	1000	14.37	64.48
229.1835791	1.54636e+06	-6053.95	1.54637e+06	-0.00391457	1000	14.33	64.51
230.1867257	1.5474e+06	-6736.27	1.54742e+06	-0.00435334	1000	14.37	64.5
231.1773657	1.54656e+06	-5812.21	1.54657e+06	-0.00375813	1000	14.43	64.48
232.1816324	1.54541e+06	-4989.46	1.54542e+06	-0.0032288	1000	14.43	64.44
233.184779	1.5424e+06	-5673.91	1.54241e+06	-0.0036779	1000	14.46	64.42
234.1819151	1.53924e+06	-3928.46	1.53925e+06	-0.00255209	1000	14.5	64.38
235.1785657	1.53509e+06	-4377.92	1.5351e+06	-0.00285203	1000	14.53	64.35
236.1790244	1.53507e+06	-4908.53	1.53508e+06	-0.00319726	1000	14.56	64.31
237.1882564	1.53046e+06	-5394.77	1.53047e+06	-0.00352575	1000	14.69	64.27
238.1837497	1.52483e+06	-4726.5	1.52484e+06	-0.00310082	1000	14.73	64.23
239.182043	1.52002e+06	-5884.86	1.52003e+06	-0.0038714	1000	14.79	64.22
240.1775737	1.51535e+06	-3678.83	1.51536e+06	-0.00242876	1000	14.89	64.24
241.174747	1.50947e+06	-5070.15	1.50948e+06	-0.00335838	1000	14.95	64.29
242.2026084	1.50346e+06	-5413.12	1.50347e+06	-0.00360092	1000	15.08	64.33
243.1849977	1.49768e+06	-4987.06	1.49769e+06	-0.00332976	1000	15.15	64.36
244.1745551	1.48866e+06	-4921.46	1.48868e+06	-0.00330703	1000	15.31	64.38
245.1859524	1.47988e+06	-5428.28	1.47989e+06	-0.00366721	1000	15.41	64.42
246.191339	1.47118e+06	-5729.69	1.47119e+06	-0.00389463	1000	15.51	64.46
247.1824271	1.46391e+06	-4917.28	1.46392e+06	-0.00335938	1000	15.61	64.5
248.1840057	1.45761e+06	-5513.28	1.45762e+06	-0.00378243	1000	15.74	64.53
249.1856217	1.44529e+06	-5070.47	1.4453e+06	-0.00350839	1000	15.93	64.56
250.1778297	1.43236e+06	-5616.7	1.43238e+06	-0.00392118	1000	16.09	64.58
251.1809764	1.42377e+06	-5006.48	1.42378e+06	-0.00351615	1000	16.22	64.64
252.182555	1.41408e+06	-4281.48	1.41409e+06	-0.00302809	1000	16.35	64.67
253.1841337	1.40524e+06	-5700.11	1.40525e+06	-0.00405549	1000	16.45	64.72
254.1977711	1.38968e+06	-5527.2	1.38969e+06	-0.00397649	1000	16.71	64.77
255.1779204	1.37623e+06	-4683.39	1.37624e+06	-0.00340358	1000	16.97	64.83
256.1821871	1.36232e+06	-5000.95	1.36234e+06	-0.00367157	1000	17.13	64.88
257.1842137	1.3541e+06	-5040.28	1.35411e+06	-0.0037229	1000	17.23	64.95
258.1831417	1.34289e+06	-6262.31	1.3429e+06	-0.00466284	1000	17.42	65.01
259.1753124	1.32676e+06	-4662.68	1.32677e+06	-0.00351467	1000	17.65	65.06
260.1889871	1.31007e+06	-4784.66	1.31008e+06	-0.00365191	1000	17.9	65.12
261.180075	1.29582e+06	-4540.75	1.29583e+06	-0.00350473	1000	18.06	65.21
262.1854617	1.28394e+06	-4889.42	1.28395e+06	-0.00380814	1000	18.23	65.28
263.1825977	1.27377e+06	-4333.27	1.27378e+06	-0.00340184	1000	18.39	65.35
264.1875364	1.25734e+06	-4065.58	1.25735e+06	-0.00323348	1000	18.71	65.43
265.1797071	1.23837e+06	-4609.94	1.23839e+06	-0.00372331	1000	19.03	65.54
266.1802031	1.22402e+06	-4992.28	1.22403e+06	-0.00407873	1000	19.22	65.63
267.1844324	1.21259e+06	-3953.71	1.2126e+06	-0.00326053	1000	19.35	65.72
268.1751097	1.19957e+06	-4609.69	1.19958e+06	-0.00384274	1000	19.57	65.83
269.1903151	1.18222e+06	-5230.57	1.18223e+06	-0.00442454	1000	19.92	65.93
270.1824857	1.16608e+06	-4396.32	1.16609e+06	-0.0037698	1000	20.21	66.03
271.1814137	1.15035e+06	-4154.53	1.15035e+06	-0.00361111	1000	20.43	66.12
272.1845604	1.13742e+06	-4263.7	1.13743e+06	-0.00374859	1000	20.62	66.22
273.187707	1.12458e+06	-4517.59	1.12459e+06	-0.00401782	1000	20.87	66.33
274.1904057	1.10879e+06	-4147.04	1.1088e+06	-0.00373922	1000	21.22	66.45
275.181531	1.09153e+06	-4853.68	1.09155e+06	-0.00444625	1000	21.54	66.59
276.1841924	1.07709e+06	-3937.24	1.0771e+06	-0.00365563	1000	21.79	66.7
277.1846884	1.06518e+06	-4145.24	1.06519e+06	-0.00389139	1000	21.98	66.79
278.1878351	1.05305e+06	-4057.83	1.05306e+06	-0.00385309	1000	22.27	66.88
279.1850084	1.03404e+06	-3738.92	1.03405e+06	-0.00361547	1000	22.64	66.95
280.1827417	1.01771e+06	-4021.23	1.01771e+06	-0.00395138	1000	22.99	67.02
281.1858884	1.00376e+06	-4501.21	1.00377e+06	-0.00448458	1000	23.24	67.08
282.1765284	991965	-3916.16	991974	-0.00394807	1000	23.43	67.13
283.1723204	977890	-3820.37	977898	-0.00390675	1000	23.74	67.18
284.178603	961565	-3717.63	961573	-0.00386667	1000	24.15	67.22
285.1828697	945934	-4104.23	945944	-0.00433913	1000	24.46	67.27
286.1822084	931913	-3718.29	931921	-0.00398997	1000	24.74	67.29
287.1849444	919979	-4187.18	919989	-0.00455133	1000	24.99	67.29
288.1880164	907105	-3842.28	907113	-0.00423555	1000	25.27	67.28
289.1923204	891211	-3787.29	891220	-0.00424991	1000	25.7	67.27
290.1818777	876872	-3597.07	876880	-0.00410247	1000	26.04	67.25
291.1787524	863905	-3666.78	863914	-0.00424475	1000	26.32	67.21
292.1783151	851567	-3939.91	851577	-0.00462605	1000	26.6	67.16
293.1798937	838978	-3589.32	838986	-0.00427816	1000	26.91	67.11
294.1804271	824783	-3548.7	824791	-0.00430276	1000	27.31	67.06
295.1846564	811027	-3173.99	811033	-0.00391329	1000	27.65	66.99
296.1840324	798775	-3094.93	798781	-0.0038743	1000	27.95	66.92
297.182027	787621	-3652.9	787629	-0.00463813	1000	28.23	66.86
298.1789391	776687	-3526.93	776695	-0.00454124	1000	28.51	66.79
299.1831684	762781	-3318.86	762789	-0.00435149	1000	28.97	66.72
300.1836271	749856	-3074.6	749863	-0.0041004	1000	29.33	66.66
301.1841604	739531	-3277.3	739538	-0.00443164	1000	29.58	66.6
302.1895097	729228	-3347.29	729236	-0.00458999	1000	29.79	66.55
303.1790671	719097	-3230.98	719105	-0.00449325	1000	30.15	66.51
304.1832964	706842	-2996.76	706849	-0.00423983	1000	30.58	66.47
305.1793497	694657	-3138.48	694665	-0.00451781	1000	30.97	66.42
306.1853711	684417	-3242.99	684425	-0.00473827	1000	31.25	66.38
307.1885177	675872	-3099.23	675879	-0.0045855	1000	31.49	66.35
308.1818457	666957	-2999.34	666964	-0.00449686	1000	31.82	66.32
309.1823417	655391	-2783.04	655397	-0.00424654	1000	32.27	66.29
310.1865711	644047	-2909.83	644053	-0.00451778	1000	32.57	66.27
311.185499	634938	-2848.86	634944	-0.00448684	1000	32.9	66.24
312.1776697	626423	-2914.57	626430	-0.00465265	1000	33.14	66.22
313.1808164	618634	-2762.21	618640	-0.00446506	1000	33.44	66.21
314.1824324	608971	-2636.77	608977	-0.00432984	1000	33.86	66.2
315.184011	599311	-2542.77	599317	-0.00424288	1000	34.19	66.18
316.176219	591391	-2710.21	591397	-0.00458278	1000	34.49	66.17
317.1793657	584478	-2706.43	584484	-0.00463045	1000	34.73	66.15
318.1765017	577904	-2820.44	577911	-0.00488035	1000	35	66.14
319.182523	568232	-2635.69	568238	-0.00463821	1000	35.47	66.13
320.1867897	559555	-2699.41	559562	-0.00482415	1000	35.83	66.11
321.1884057	552816	-2622.41	552822	-0.0047436	1000	36.04	66.1
322.1794937	547111	-2573.56	547117	-0.00470382	1000	36.27	66.09
323.1920111	540798	-2652.09	540805	-0.00490391	1000	36.57	66.08
324.1826511	533071	-2634.91	533078	-0.00494284	1000	37.01	66.07
325.1869177	525305	-2473.03	525311	-0.00470784	1000	37.31	66.05
326.1874137	519027	-2608.04	519033	-0.0050249	1000	37.57	66.03
327.1796217	513697	-2601.09	513703	-0.00506354	1000	37.75	66.02
328.1838511	508568	-2438.47	508574	-0.00479467	1000	38.02	66.03
329.1816964	501172	-2528.78	501178	-0.00504576	1000	38.43	66.05
330.1859257	494384	-2644.63	494391	-0.00534937	1000	38.75	66.06
331.1864217	489712	-2479.32	489718	-0.0050627	1000	38.96	66.08
332.1808324	485144	-2496.14	485150	-0.00514497	1000	39.16	66.07
333.1828964	480280	-2441.94	480286	-0.0050844	1000	39.4	66.08
334.1938457	474184	-2363	474190	-0.00498322	1000	39.75	66.07
335.1887044	468382	-2388.03	468388	-0.00509847	1000	40.07	66.08
336.1892004	463235	-2375.53	463241	-0.00512814	1000	40.3	66.07
337.1798404	459549	-2258.45	459555	-0.00491444	1000	40.45	66.08
338.1829871	455962	-2394.34	455968	-0.00525114	1000	40.65	66.07
339.1736271	451388	-2235.84	451394	-0.00495325	1000	41	66.07
340.1850617	446606	-2209.75	446611	-0.00494791	1000	41.29	66.07
341.185707	442668	-2276.56	442674	-0.00514282	1000	41.5	66.07
342.1826564	439443	-2217.24	439449	-0.00504543	1000	41.61	66.06
343.184235	435902	-2242.81	435907	-0.00514525	1000	41.87	66.06
344.1846937	431309	-2224.69	431314	-0.00515789	1000	42.16	66.04
345.1769017	427463	-2193.99	427469	-0.00513239	1000	42.37	66.04
346.1800484	424502	-2159.24	424507	-0.00508645	1000	42.54	66.02
347.1816271	421678	-2240.54	421684	-0.00531333	1000	42.71	66.02
348.1738724	418949	-2202.01	418954	-0.00525606	1000	42.86	66.01
349.1863524	415259	-2118.84	415265	-0.00510242	1000	43.15	66.01
350.1879684	411828	-2126.29	411834	-0.00516304	1000	43.38	66
351.1812591	409355	-2126.23	409361	-0.00519408	1000	43.49	66.01
352.1844057	407276	-2105.49	407281	-0.00516964	1000	43.64	66
353.1833337	405396	-2148.71	405402	-0.00530026	1000	43.75	65.99
354.1864804	402846	-1973.3	402851	-0.00489839	1000	43.99	65.99
355.1771577	400460	-2031.91	400465	-0.0050739	1000	44.19	65.98
356.1803044	398373	-2017.79	398378	-0.00506501	1000	44.27	65.98
357.1845337	396435	-1942.93	396439	-0.00490104	1000	44.39	65.97
358.1839471	395156	-2024.2	395161	-0.00512248	1000	44.5	65.96
359.187691	393364	-2040.72	393369	-0.00518779	1000	44.68	65.95
360.1790777	391455	-2063.25	391460	-0.00527073	1000	44.79	65.96
